0,1,2,3,4,5,6,label
-0.37652403,0.5537314,-0.9601518,-0.53847206,-0.48788258,-0.37774524,-0.5508019,0
-0.88967466,0.5350607,-0.94763654,-0.1384641,-0.29192457,-0.49744737,-0.13499957,1
0.8923538,0.36911115,-0.9340049,0.97356755,0.74443704,-0.5674423,-0.45258707,0
-0.7891071,0.42027706,-0.95508754,-0.17371155,-0.48824075,-0.3663395,-0.33935133,1
-0.7107193,0.46289387,-0.9528204,-0.36999387,-0.30951464,-0.15661258,0.18519539,0
-0.9097945,0.6005946,-0.94179094,-0.13524516,-0.23535174,-0.5049223,0.17352232,1
-0.5070685,0.6910372,-0.9471988,-0.50836647,-0.027555764,-0.5387671,-0.2834317,1
-0.8833734,0.53045326,-0.9496693,-0.12197271,-0.2942382,-0.5484013,-0.1618919,1
-0.7690045,0.32905567,-0.966032,-0.26462796,-0.407534,-0.44491336,-0.43614814,1
-0.8270589,0.56105196,-0.94592947,-0.29182962,-0.15922582,-0.4202734,0.11936459,1
-0.881127,0.5416461,-0.94669384,-0.12443991,-0.31902313,-0.47503382,-0.09009074,1
-0.7418144,0.5789748,-0.94856787,-0.38415134,-0.08072905,-0.46465597,0.08540891,1
-0.84181607,0.5117677,-0.95230186,-0.130151,-0.3452816,-0.5753337,-0.39742732,1
-0.8138601,0.46856934,-0.954367,-0.34260863,-0.14973599,-0.35261628,0.22776318,0
-0.7057231,0.5472301,-0.9525251,-0.4160671,-0.09305106,-0.4952765,0.016964003,0
-0.73527396,0.42249584,-0.96087664,-0.38988402,-0.19541806,-0.43733296,0.11288026,0
-0.75335586,0.47497013,-0.95514464,-0.3801258,-0.13510333,-0.39893776,0.19137296,0
-0.8207536,0.43052226,-0.9591007,-0.19880491,-0.35334617,-0.5451928,-0.39629447,1
-0.61192757,0.38079077,-0.9681844,-0.56657094,-0.061735466,-0.46946165,-0.04320503,0
-0.67021585,0.5531731,-0.9544453,-0.44383022,-0.11246249,-0.5563898,-0.1571646,0
-0.6699008,0.43718615,-0.96147025,-0.40893376,-0.22368176,-0.50980675,-0.07934046,0
-0.8745766,0.5876931,-0.94402826,-0.18197745,-0.23672192,-0.5026509,0.1489754,1
-0.8585776,0.43554592,-0.9559105,-0.092016965,-0.479483,-0.51780033,-0.52517897,1
-0.5802864,0.5719807,-0.95539206,-0.42042807,-0.12798956,-0.5456139,-0.33513373,1
-0.5709748,0.49637932,-0.86790466,-0.45786518,-0.38772753,0.19294101,0.16251642,1
-0.7922026,0.3492294,-0.96155995,-0.24982622,-0.41664606,-0.3541163,-0.22210132,1
-0.7993614,0.45484692,-0.9571416,-0.33916178,-0.12996893,-0.4651858,0.15219074,0
-0.1685049,0.4264198,-0.96638757,-0.49229097,-0.49408972,-0.36537915,0.06768043,0
-0.8325858,0.5425726,-0.9490786,-0.28189027,-0.11299652,-0.43402958,0.17414597,0
-0.341678,0.81514406,-0.93988687,-0.58577216,-0.064879,-0.45910794,-0.57695687,1
-0.32122988,0.53522354,-0.9589073,-0.6519536,-0.324563,-0.3582244,-0.323003,0
-0.7860563,0.4555834,-0.956247,-0.26810893,-0.28610164,-0.430582,-0.06599043,1
-0.7094743,0.24959111,-0.97327596,-0.41893983,-0.3107039,-0.36298883,-0.23539163,0
-0.66877556,0.28897,-0.9723109,-0.5313368,-0.14492449,-0.4167232,0.08845824,0
-0.7602743,0.37784225,-0.9638,-0.30618683,-0.3154297,-0.48589456,-0.4142466,1
0.16611087,0.63381624,-0.949898,-0.3490664,-0.6572099,-0.48669964,0.16985834,0
-0.71873987,0.22360347,-0.97239983,-0.400634,-0.36940426,-0.30825657,-0.34244913,0
-0.7023778,0.39512604,-0.9651317,-0.4459381,-0.12457707,-0.45984173,0.22366583,0
-0.6886952,0.2572531,-0.9743335,-0.47915405,-0.23467647,-0.41216803,-0.16339993,0
0.6571059,0.6018817,-0.9621348,0.59555006,0.18370378,-0.6224279,-0.23095271,0
-0.17503092,0.79343855,-0.9415197,-0.49181247,-0.48830274,-0.21848261,-0.5399271,0
-0.535896,0.6269696,-0.9513343,-0.5114519,-0.17014576,-0.40291622,-0.35212916,0
-0.7041824,0.6871575,-0.9438848,-0.30376345,-0.097488195,-0.56107527,-0.3031231,1
-0.6269836,0.15402827,-0.9778323,-0.54747456,-0.3062745,-0.23855355,-0.21687067,0
-0.49117953,0.35235125,-0.9702824,-0.6649883,-0.17887554,-0.28290972,-0.2241436,0
-0.55510235,0.6019348,-0.9547203,-0.49186063,-0.048582077,-0.5720256,-0.28875262,1
-0.6971932,0.42970636,-0.95993495,-0.38979846,-0.2321785,-0.4336641,-0.082357146,1
-0.68913364,0.31955007,-0.969063,-0.50533015,-0.14817232,-0.3974192,0.077225775,0
-0.7934045,0.48400632,-0.94456494,-0.2706252,-0.2436056,-0.43437952,0.12877044,0
-0.6422366,0.44356316,-0.9619901,-0.4732162,-0.12990642,-0.4159105,-0.009215467,0
0.39620566,0.32303262,-0.99060154,0.021168709,-0.19638336,-0.67827815,-0.04530812,0
-0.81407046,0.3861996,-0.9613347,-0.1831437,-0.42738938,-0.48105896,-0.49421525,1
-0.33148465,0.9367443,-0.9296251,-0.6541006,-0.016973421,-0.39100334,-0.65149903,1
-0.73009086,0.33074117,-0.9678571,-0.43358386,-0.18425822,-0.41468358,0.07505369,0
-0.097230524,0.36861745,-0.98207265,-0.5677369,-0.5645232,-0.63581085,-0.10133196,0
-0.7486032,0.30038786,-0.9688525,-0.32869712,-0.3598142,-0.4206506,-0.31516886,1
-0.7442136,0.35493445,-0.9663827,-0.32685456,-0.30035344,-0.4798893,-0.31763393,1
-0.51915497,0.49524495,-0.9587471,-0.59890616,-0.09626718,-0.33130252,-0.2657741,1
-0.86706716,0.4827012,-0.9515931,-0.09987229,-0.41727474,-0.4681121,-0.30678725,1
-0.6654934,0.5620723,-0.94666874,-0.4255926,-0.11255559,-0.39078367,0.00945197,1
-0.7069701,0.41598824,-0.96261376,-0.4515389,-0.124623574,-0.45859104,0.08347991,1
-0.8309278,0.45557475,-0.9539725,-0.1823879,-0.37320724,-0.45677674,-0.23168394,1
0.2234922,0.36326844,-0.9814079,-0.25304085,-0.5654744,-0.53158176,0.22040409,0
-0.20066491,0.4324878,-0.9748887,-0.5528549,-0.49492842,-0.4891283,-0.33254465,0
-0.669759,0.28026575,-0.97422266,-0.4640199,-0.22752681,-0.45661634,-0.21925548,0
-0.6714557,0.2513018,-0.97376186,-0.5251494,-0.188961,-0.29146826,0.061979085,0
-0.59358436,0.3722611,-0.96910167,-0.58621645,-0.08181016,-0.46051264,0.019951448,0
0.15491533,0.42771757,-0.974843,-0.5499452,-0.58975625,-0.7053212,-0.028758101,0
-0.92130643,0.5363028,-0.9427519,-0.025124729,-0.44761077,-0.42426664,-0.24934852,1
-0.61395186,0.49850452,-0.9572377,-0.45444438,-0.16141419,-0.43026358,-0.22274953,1
-0.78496814,0.345613,-0.96491057,-0.22296642,-0.43692532,-0.48310226,-0.49774554,1
-0.7571964,0.39391047,-0.9595373,-0.37374714,-0.23176038,-0.347557,-0.11490471,0
-0.44662744,0.83978224,-0.9354969,-0.4482337,-0.21593195,-0.45808217,-0.4119073,1
-0.6504642,0.34699616,-0.9701425,-0.43720624,-0.23399489,-0.53483164,-0.17070448,1
-0.7534159,0.40354484,-0.9614926,-0.39927444,-0.1455017,-0.39066428,0.04887803,0
-0.83516556,0.422508,-0.9560485,-0.15842737,-0.43508923,-0.4455447,-0.35389757,1
-0.87480253,0.5288709,-0.9494941,-0.13254037,-0.3265285,-0.51722795,-0.19949785,1
-0.8817841,0.4079896,-0.9559,-0.10258886,-0.46519607,-0.44280636,-0.38473773,1
0.017214358,0.8862827,-0.936685,-0.5368368,-0.09844589,-0.3962803,-0.6785126,1
-0.71389866,0.24388993,-0.9737562,-0.4319604,-0.2926879,-0.36977202,-0.20092312,0
-0.6087862,0.59703135,-0.9514916,-0.52242315,-0.02299723,-0.5294184,-0.041521348,1
0.210823,0.3193463,-0.97734785,0.0748823,0.27936667,-0.23089336,-0.31183183,1
-0.75946367,0.35957637,-0.9651016,-0.28431395,-0.36342302,-0.48203808,-0.40028834,1
0.0017186999,0.64346945,-0.95377153,-0.7296102,-0.31023338,-0.2468622,-0.38892648,0
-0.7627441,0.40259913,-0.96113527,-0.4377448,-0.0866994,-0.36996442,0.2912874,0
0.5383711,0.34088373,-0.9802262,-0.026953608,-0.2571843,-0.7063335,0.16854042,0
-0.7823197,0.39686295,-0.9599676,-0.31181145,-0.2722587,-0.38974607,-0.12333984,0
-0.6447533,0.42284155,-0.96323514,-0.4600274,-0.18617007,-0.4254545,-0.22706589,1
-0.65211815,0.30393764,-0.97259045,-0.6034403,-0.044366285,-0.40627253,0.26809818,0
-0.68487394,0.5518282,-0.9503644,-0.3463236,-0.22118327,-0.48717922,0.019486547,0
-0.7078067,0.27032748,-0.97265947,-0.45021126,-0.23446782,-0.38843977,-0.18961424,0
-0.8214052,0.36979923,-0.96010125,-0.21347104,-0.40106812,-0.44268233,-0.29555506,1
-0.86344254,0.45557806,-0.95372295,-0.14771535,-0.37608707,-0.4704687,-0.1746249,1
-0.4467998,0.83404243,-0.93748593,-0.32700884,-0.11404633,-0.52885425,-0.17556222,1
-0.7460861,0.71321875,-0.9400302,-0.34774968,-0.0047446936,-0.5614345,0.093234494,1
-0.6338463,0.23678595,-0.97699004,-0.5410274,-0.20351021,-0.41231707,-0.13144632,1
-0.652561,0.37305224,-0.9668869,-0.51054287,-0.13374713,-0.43254852,-0.025165796,0
-0.61258453,0.6510532,-0.94896156,-0.44894525,-0.051707312,-0.56313723,-0.26145554,1
-0.48257902,0.80468863,-0.9379325,-0.46616843,-0.07873468,-0.42791957,-0.420667,1
-0.42602462,0.60569817,-0.9553011,-0.686646,0.0059613585,-0.38010538,-0.112843886,0
-0.74012315,0.48727658,-0.956334,-0.42400476,-0.04949464,-0.4173987,0.28133428,0
-0.6628803,0.6036155,-0.9499602,-0.4355065,-0.05652301,-0.535077,-0.13829067,1
-0.8618616,0.68915296,-0.9328238,-0.03070134,-0.3583264,-0.38387865,-0.16655423,1
-0.43280995,0.8176545,-0.93955886,-0.54096264,-0.23472364,-0.5224725,-0.5904746,0
-0.84144694,0.44979057,-0.95532566,-0.13662055,-0.4066617,-0.4945079,-0.33195382,1
-0.7360575,0.41300574,-0.96193343,-0.3871462,-0.16803682,-0.41520464,0.124866694,0
-0.78703475,0.41804367,-0.9581968,-0.24358366,-0.34769338,-0.46023852,-0.26289427,1
-0.647091,0.69981396,-0.9405283,-0.27413368,-0.20312409,-0.40435115,-0.19862652,1
-0.55848974,0.74499714,-0.94246006,-0.38937008,-0.05540712,-0.5337138,-0.19839826,1
-0.7974649,0.43386635,-0.9584927,-0.32074505,-0.20092063,-0.46620777,0.12628621,0
-0.9429734,0.5628712,-0.9394926,0.017147541,-0.48361564,-0.41690782,-0.20376833,1
-0.6469032,0.27694726,-0.9750063,-0.53066313,-0.16163097,-0.42615375,-0.06000264,0
-0.796348,0.38325804,-0.96144044,-0.31049687,-0.25819093,-0.42141253,-0.091903016,0
-0.7987489,0.39464682,-0.9610976,-0.22015858,-0.3757318,-0.5001876,-0.41518804,1
-0.7442906,0.5721429,-0.9487786,-0.41429278,-0.031581357,-0.4141387,0.24113318,0
-0.21111426,0.50960934,-0.96977204,-0.75641334,-0.27423716,-0.55356175,-0.4937268,0
-0.765363,0.34628785,-0.9660237,-0.25622693,-0.39727262,-0.49820334,-0.5086353,1
-0.48931888,0.80030894,-0.93936986,-0.5975232,0.06635752,-0.49481115,-0.38325834,1
-0.69480497,0.32684708,-0.96909755,-0.52409875,-0.11056697,-0.38323295,0.14967173,0
-0.7569142,0.34891754,-0.95718,-0.35689256,-0.3065619,-0.2177315,-0.01978375,0
-0.03454393,0.53245246,-0.9646099,-0.5322507,-0.6454487,-0.42193654,-0.047541857,0
-0.7840569,0.56127906,-0.9471243,-0.23999262,-0.25321075,-0.37253207,-0.006766364,1
0.18893129,0.34882614,-0.97898966,-0.3701042,-0.33110338,-0.53081965,-0.011537395,0
-0.71017474,0.48403984,-0.9557072,-0.35398382,-0.20223494,-0.42519718,-0.014615022,1
-0.7461729,0.28753495,-0.969795,-0.38785914,-0.2834868,-0.35275343,-0.131855,0
-0.787729,0.65342593,-0.9403964,-0.32672447,-0.12006599,-0.43115094,0.017147183,1
-0.7778291,0.3981942,-0.95958847,-0.3125369,-0.28723115,-0.4079944,-0.101573825,1
-0.71640515,0.3014474,-0.96972436,-0.4700487,-0.18074137,-0.36048818,0.20030323,0
-0.68550134,0.3201338,-0.9706079,-0.5140736,-0.11297369,-0.4200295,0.19085944,0
0.4226308,-1.0,0.99999994,-1.0,-0.16424412,-0.9761953,-0.35428202,0
-0.47615963,0.76164377,-0.9410187,-0.5309199,-0.28046256,-0.47172064,-0.56337965,0
-0.77137834,0.39011312,-0.95947516,-0.26267594,-0.3534135,-0.4405319,-0.22075279,1
-0.63700765,0.48540944,-0.95960706,-0.49619102,-0.103322744,-0.49121314,-0.16070768,1
-0.65340227,0.5559527,-0.9494323,-0.38780606,-0.20536749,-0.38558674,-0.009175368,0
-0.7764801,0.38049608,-0.9624396,-0.36303592,-0.19521704,-0.43602914,-0.010277681,0
0.1679576,0.6868075,-0.8821525,-0.18963186,-0.429797,0.6592485,0.77477455,0
0.2990852,0.22722688,-0.97543156,-0.12325759,-0.33183637,-0.8973904,0.24927965,0
-0.7526367,0.66236866,-0.94176626,-0.3551204,-0.09215155,-0.45990393,0.12696612,1
-0.79931855,0.6333519,-0.9423775,-0.30642968,-0.078229904,-0.48870423,0.17445189,1
-0.7843491,0.5600027,-0.9465302,-0.26265538,-0.23070973,-0.38515437,0.101823986,0
-0.7691467,0.5470239,-0.9495579,-0.2485531,-0.2533933,-0.45771986,-0.16683975,1
-0.763185,0.36492616,-0.96274143,-0.2525235,-0.4217677,-0.44925827,-0.43852594,1
-0.45100933,0.49693793,-0.96279347,-0.55257523,-0.23136032,-0.41959405,-0.3190482,1
-0.64954454,0.35888752,-0.9683038,-0.59057665,-0.035678968,-0.4075798,0.25429887,0
-0.076771855,0.4697352,-0.95729643,-0.47218204,-0.23763646,-0.22802186,0.16607472,0
-0.6146753,0.34478888,-0.9700419,-0.5899599,-0.09647012,-0.42135778,0.0057840347,0
0.665014,0.6757932,-0.961762,-0.41046184,-0.7940391,-0.7315842,0.5357561,0
-0.26416612,0.30659294,-0.98113185,-0.6540001,-0.37801224,-0.4821267,-0.1569072,0
-0.745931,0.5296756,-0.9547526,-0.3096371,-0.15841344,-0.5609607,-0.23007841,1
-0.83741385,0.49070135,-0.9541729,-0.21439847,-0.27607048,-0.5327913,-0.20797399,1
-0.85812914,0.515301,-0.9489595,-0.14646827,-0.35049784,-0.42562363,-0.052673355,1
-0.36442465,0.4396057,-0.96836674,-0.7350866,-0.15893398,-0.36434966,-0.7379968,0
-0.788895,0.35752735,-0.9643269,-0.23619366,-0.4048556,-0.48366317,-0.47529608,1
0.029020905,0.67773306,-0.94248074,-0.29172343,-0.42005736,0.021844298,-0.009538017,0
-0.031522214,0.15253875,-0.9828387,-0.07298684,0.3293171,-0.2248786,-0.54113114,0
-0.69871634,0.77313614,-0.9078248,-0.28994894,-0.29301977,0.11073494,0.083638236,1
0.21865004,0.5259346,-0.9681114,-0.5123896,-0.6376965,-0.56403655,0.19952628,0
-0.7877874,0.5084201,-0.9530443,-0.36023748,-0.096879885,-0.40757647,0.3385084,0
-0.10598254,0.82948756,-0.9409394,-0.76870406,-0.10189234,-0.27482706,-0.6103306,0
-0.5151884,0.40050402,-0.96665007,-0.6509692,-0.1148039,-0.35892,-0.35117173,1
-0.7992086,0.6764687,-0.9393027,-0.31600317,-0.05379249,-0.50558233,0.20757696,1
-0.59099275,0.4411068,-0.9648269,-0.47860026,-0.16896302,-0.51616085,-0.3087759,1
-0.74751824,0.45284018,-0.9578168,-0.3508319,-0.22687376,-0.43894044,-0.036503956,1
0.047908068,0.68993515,-0.94219875,-0.32809597,-0.5209214,-0.10494742,0.05324611,0
-0.59030193,0.7228874,-0.9437567,-0.39207196,-0.09652676,-0.5827967,-0.46723667,1
-0.6623343,0.25541323,-0.9751081,-0.5120307,-0.20749566,-0.39530405,-0.032335423,0
-0.1591044,0.30577114,-0.9848086,-0.5785593,-0.5080509,-0.55196315,-0.10539178,0
0.556213,0.49008033,-0.97329664,-0.2132857,-0.5861008,-1.0,0.26178238,0
-0.6533519,0.5431731,-0.9542101,-0.42891818,-0.1432364,-0.49712586,-0.23999403,1
0.22010094,0.4791126,-0.9669196,-0.24395184,-0.46871752,-0.6913934,0.24792379,0
-0.6622862,0.24814554,-0.9758574,-0.47431508,-0.2671125,-0.4336248,-0.25045782,1
-0.1260809,0.24078,-0.9770776,-0.047213644,0.024746627,-0.46299896,-0.12259994,0
-0.8918326,0.4476912,-0.9536437,-0.08374348,-0.45285463,-0.49133193,-0.43052426,1
0.17088014,0.59562814,-0.9574415,-0.2368125,-1.0,-0.27314776,0.21395281,0
-0.7319211,0.43079257,-0.9594913,-0.37184376,-0.21522479,-0.43388647,0.09024307,1
-0.81465995,0.40995273,-0.95956635,-0.22851405,-0.34347546,-0.48684642,-0.3203669,1
-0.8249432,0.6624793,-0.9333658,-0.1961323,-0.26094148,-0.3194,0.17888314,0
-0.68074614,0.2843876,-0.9711,-0.5047134,-0.16933559,-0.3799212,0.1307244,0
-0.78289604,0.6070974,-0.94616926,-0.32764432,-0.11090222,-0.50774205,0.14618567,1
-0.8057622,0.6880382,-0.93944067,-0.17374912,-0.24614848,-0.48301053,-0.3249233,1
-0.30890128,0.572032,-0.96167237,-0.6185595,-0.38483512,-0.51028866,-0.55700743,0
-0.62922066,0.3909972,-0.9634898,-0.5244698,-0.14768529,-0.31689972,-0.074829854,0
-0.8679702,0.5420959,-0.9465719,-0.18625535,-0.2527692,-0.40654168,0.11580795,1
-0.693848,0.43054098,-0.96099406,-0.43613124,-0.17798963,-0.4370477,-0.10735435,1
-0.73074067,0.23092219,-0.9701579,-0.37145463,-0.4075082,-0.27446178,-0.36847824,0
-0.8577162,0.5198416,-0.94979304,-0.19419035,-0.27264303,-0.4919599,-0.069678485,1
-0.65272415,0.48966184,-0.95671266,-0.40425983,-0.19458248,-0.3703778,-0.07955272,0
-0.7520757,0.37252393,-0.96339107,-0.25982764,-0.38382143,-0.44806078,-0.29564625,1
-0.8451373,0.4872263,-0.95194066,-0.21764037,-0.22726505,-0.476305,0.05219683,1
-0.53538847,0.45559323,-0.9643086,-0.5792305,-0.13266996,-0.39116877,-0.09266074,0
-0.880261,0.7177021,-0.93421775,-0.18285318,-0.14100248,-0.5240689,0.1418849,1
-0.7640373,0.613538,-0.9474368,-0.30543193,-0.13382588,-0.57188207,0.03193818,1
-0.38214767,1.0,-0.9246359,-0.55539066,0.012114316,-0.46913537,-0.6399477,1
-0.64934856,0.23493728,-0.97647613,-0.5393784,-0.21134004,-0.38874578,-0.06839831,0
-0.68755805,0.48442978,-0.9574006,-0.47147027,-0.10382751,-0.4212843,0.18871057,0
-0.8698862,0.4526772,-0.9536933,-0.17706846,-0.345973,-0.4721274,-0.22651406,1
-0.6523372,0.31087327,-0.97169745,-0.54973644,-0.12278078,-0.3786479,0.1964983,0
-0.6478299,0.34935313,-0.9685288,-0.55231255,-0.081370115,-0.42479074,0.16634664,0
-0.5923373,0.3764155,-0.9683312,-0.54298836,-0.16024849,-0.45054403,-0.26611054,1
-0.8712362,0.500184,-0.9496427,-0.14737979,-0.34097177,-0.47359833,-0.12143615,1
0.0019047856,0.3467837,-0.9749945,-0.3543479,-0.422854,-0.6087076,0.11001295,0
-0.66212624,0.3884211,-0.9660381,-0.5681431,-0.021555096,-0.4669662,0.30892983,0
-0.88363576,0.44143265,-0.9543059,-0.08901626,-0.4552986,-0.47926423,-0.43434346,1
-0.6845856,0.5739011,-0.95325184,-0.34187937,-0.11233243,-0.6073483,-0.23587245,1
-0.5977165,0.3180412,-0.9718883,-0.6402861,-0.05552371,-0.3804272,0.16725335,0
-0.7815673,0.37608632,-0.96166575,-0.25077808,-0.37184033,-0.42840725,-0.24218112,1
-0.8936961,0.42955947,-0.9539288,-0.10255289,-0.4621864,-0.4202321,-0.29513773,1
-0.6405065,0.54733515,-0.95421606,-0.5411372,0.02016884,-0.43423876,0.37203762,0
0.18908405,0.57175463,-0.9583723,-0.53312373,-0.6348511,-0.48637933,0.08045712,0
-0.82644534,0.40345395,-0.95926654,-0.19785869,-0.39138484,-0.47059345,-0.34902278,1
-0.6592397,0.49875826,-0.95700496,-0.532799,-0.01811567,-0.45558962,0.1447503,0
-0.23170403,0.30112678,-0.98087764,-0.6038205,-0.43188882,-0.48084188,-0.056316018,0
-0.8693314,0.7232499,-0.93048626,-0.14908782,-0.20073284,-0.4069118,0.25595444,1
0.10394901,0.5730218,-0.9658724,-0.21491468,-0.7850056,-0.73328173,-0.07773315,0
-0.8494327,0.39180815,-0.95836407,-0.23130876,-0.34182948,-0.3602119,-0.088115916,1
-0.88524854,0.53503835,-0.94739044,-0.16679808,-0.25759056,-0.49773222,-0.0035633147,1
-0.7946712,0.4152047,-0.95958614,-0.26304147,-0.32097208,-0.49218196,-0.28038397,1
0.23626351,0.17223126,-0.9878238,0.12819624,0.3048129,-0.4946945,-0.30009362,0
-0.7082145,0.3828922,-0.96410215,-0.4524936,-0.12226122,-0.3802358,-0.018001221,0
-0.8688534,0.6156653,-0.94227064,-0.1421759,-0.24815503,-0.53473365,-0.13265783,1
-0.520626,0.41665933,-0.96624863,-0.69762576,-0.023595348,-0.38634247,-0.20574884,0
-0.20823333,0.5150711,-0.9695855,-0.5480641,-0.570781,-0.5929327,-0.32450253,0
-0.8537258,0.56047446,-0.947817,-0.14915517,-0.26186773,-0.53417194,-0.2580495,1
-0.6812055,0.22431682,-0.97640544,-0.49003547,-0.25503802,-0.35076037,-0.16989282,0
-0.8008753,0.43391582,-0.95798194,-0.3518949,-0.14615896,-0.3967708,0.17040521,0
-0.59299517,0.27933937,-0.97598386,-0.61618704,-0.113283314,-0.42192033,0.004411295,0
-0.6404415,0.36216447,-0.9681815,-0.5591929,-0.10356848,-0.43760255,-0.047085874,0
-0.74057794,0.3646665,-0.9620343,-0.4023088,-0.2148711,-0.31232703,-0.08493096,0
-0.9015856,0.44468123,-0.95367676,-0.06618178,-0.47315717,-0.50446373,-0.43345237,1
-0.8156174,0.5788773,-0.94891894,-0.23657852,-0.1625393,-0.58344054,-0.04612831,1
-0.47321352,0.51712406,-0.9618785,-0.60782164,-0.08315702,-0.50260496,-0.31319544,1
-0.7084226,0.31426987,-0.9684479,-0.335782,-0.38281503,-0.43760642,-0.29886773,1
-0.745552,0.4395114,-0.9589718,-0.32499593,-0.30387646,-0.49667418,-0.34221637,1
-0.5351093,0.38601816,-0.9697297,-0.634272,-0.075963736,-0.4662318,-0.2748627,0
0.17961323,0.76662743,-0.94947714,-0.2403363,-0.39083868,-0.45803425,-0.27520686,1
-0.7452255,0.52124137,-0.9495578,-0.33553594,-0.18951897,-0.37211907,0.117704645,0
-0.71398747,0.22345045,-0.9746503,-0.45908633,-0.2777706,-0.31598735,-0.08252779,0
-0.87406284,0.42711458,-0.9539364,-0.09313205,-0.4816882,-0.45040023,-0.4168772,1
-0.8052051,0.46766916,-0.9558585,-0.24462356,-0.2763578,-0.5036005,-0.20145357,1
-0.6655172,0.305203,-0.9709936,-0.47919482,-0.21634692,-0.40988573,-0.21781121,1
-0.36833024,0.3182582,-0.9780769,-0.5872359,-0.43174356,-0.4592784,-0.27081835,0
-0.26238894,0.32205576,-0.9816363,-0.70633006,-0.40299165,-0.4484418,-0.36256927,0
-0.5267436,0.9108634,-0.928492,-0.5226446,0.059731007,-0.4382783,-0.30433264,1
-0.6365208,0.4850445,-0.95778686,-0.50003135,-0.13828489,-0.41387278,-0.0925211,0
-0.7249217,0.33897573,-0.96787876,-0.37971246,-0.2549602,-0.4237953,-0.22888243,0
-0.8521282,0.47198418,-0.9542791,-0.22509225,-0.23002197,-0.4712081,-0.05694621,0
-0.75561965,0.3489847,-0.96590394,-0.2619369,-0.42177898,-0.5025093,-0.41536885,1
-0.6678804,0.36274853,-0.96761113,-0.5550337,-0.05747378,-0.44400552,0.17739892,0
-0.5099405,0.47267812,-0.9634523,-0.67471486,-0.034173623,-0.4509761,-0.028964989,0
-0.75812507,0.6444579,-0.94203144,-0.2674103,-0.18229896,-0.4794233,0.055043414,1
-0.6943016,0.55252707,-0.95227265,-0.394563,-0.16612884,-0.49696907,0.048558712,0
-0.8101522,0.4624089,-0.9542869,-0.19281417,-0.33896637,-0.516816,-0.19261003,1
0.121574044,0.32957608,-0.98193216,-0.18449195,-0.3908015,-0.64209306,0.23493782,0
-0.88561004,0.50033385,-0.9322606,-0.067611754,-0.48238987,-0.29198182,-0.13696264,1
0.035330415,0.46621642,-0.9650829,-0.34483123,-0.63623285,-0.47316724,0.09181772,0
-0.66102266,0.73729753,-0.94068354,-0.33576977,-0.066753864,-0.5283628,-0.1509772,1
-0.73051137,0.49322164,-0.9538996,-0.48389387,-0.005313009,-0.39511436,0.48066086,0
-0.8349793,0.7228985,-0.935403,-0.21963727,-0.10227966,-0.51344967,0.18742624,1
-0.16981623,0.6145104,-0.9516278,-0.5738349,-0.3749309,-0.23158662,-0.2619759,0
-0.6392578,0.3380791,-0.9696355,-0.48954657,-0.21995623,-0.42731106,-0.18354648,1
-0.14010334,0.14814496,-0.9908346,-0.32165143,0.013738334,-0.48264813,-0.17116633,0
-0.64597607,0.35566372,-0.96848935,-0.49906123,-0.1947113,-0.45606983,-0.20166107,1
-0.07112536,0.36741155,-0.9775088,-0.56034994,-0.5217067,-0.5207179,0.027999565,0
-0.80990386,0.39519012,-0.9612653,-0.23442137,-0.34771293,-0.49344844,-0.37147936,1
-0.7780928,0.44582245,-0.95809454,-0.27803358,-0.2831681,-0.5065264,-0.30615503,1
-0.68086714,0.5031525,-0.9552588,-0.38394225,-0.20664868,-0.36990148,-0.16100624,0
-0.66671634,0.34863,-0.96727264,-0.50654626,-0.14004883,-0.4355419,0.039830834,1
-0.51122034,0.28633803,-0.9766262,-0.70678556,-0.11714645,-0.37367746,-0.3037207,1
-0.6535315,0.507183,-0.955482,-0.51382965,-0.08215287,-0.38422304,0.017842397,0
-0.58057934,0.4383304,-0.96317035,-0.614766,-0.09007779,-0.40985152,-0.0128348395,0
-0.39521194,0.656492,-0.94775164,-0.6175166,-0.16440104,-0.33095747,-0.40452805,0
-0.5600114,0.46476525,-0.96239704,-0.65686584,0.0029081106,-0.42284334,-0.07313451,0
-0.36123765,0.6778913,-0.952483,-0.6082606,-0.058376327,-0.5358672,-0.41731942,1
-0.6730029,0.27379912,-0.9738334,-0.510355,-0.16993281,-0.41365412,-0.053635366,0
-0.91010875,0.5739226,-0.9416292,-0.14441568,-0.2555342,-0.45798486,0.17292064,1
-0.7129618,0.31224185,-0.9698301,-0.3889781,-0.29016602,-0.4548619,-0.34618068,1
0.076952994,0.4265142,-0.9728029,-0.30018604,-0.40663442,-0.53287137,0.09492566,0
-0.85485744,0.47417402,-0.9510136,-0.18485786,-0.33071846,-0.43303388,0.047291905,1
-0.6546899,0.24673767,-0.9763167,-0.539413,-0.17246684,-0.40455982,-0.048529766,0
-0.8482958,0.44977754,-0.9507963,-0.17050274,-0.38975406,-0.40856412,-0.076406516,1
-0.6982343,0.46545115,-0.9598286,-0.45609564,-0.067916065,-0.50563794,0.1352796,0
-0.85118306,0.41413325,-0.95655906,-0.08903727,-0.5161324,-0.46870095,-0.49065223,1
-0.7407682,0.33144265,-0.96732676,-0.36842835,-0.28759858,-0.43054318,-0.26198602,0
-0.6831221,0.6616187,-0.946069,-0.3624914,-0.048428103,-0.60910565,-0.13783915,1
