0,1,2,3,4,5,label
-0.5908637,0.72064453,-0.9317214,-0.6323041,0.1367497,-0.43836373,0
-0.7383179,0.76840055,-0.92253375,-0.3990851,0.058912084,-0.49320853,1
-0.674898,0.36881858,-0.97503924,-0.6689385,0.24343075,-0.37838385,0
-0.5524105,0.51867443,-0.9606825,-0.80160576,0.12593296,-0.40720204,0
-0.60396665,0.7046926,-0.9351743,-0.60889864,0.0017644912,-0.5113814,1
-0.7328077,0.574205,-0.9476462,-0.49197876,0.18412155,-0.4847965,1
-0.7269064,0.49597287,-0.96025115,-0.62026936,0.09335735,-0.49344954,0
-0.43938345,0.6898627,-0.93557805,-0.6442393,0.18128031,-0.39106542,0
-0.81875336,0.6084077,-0.92812455,-0.35209283,0.18756028,-0.52851135,0
-0.845849,0.55939496,-0.94857734,-0.273144,0.35434055,-0.44247296,1
0.26060814,0.50106823,-0.9828677,-0.08842373,0.11457631,-0.4988205,0
-0.838933,0.54055274,-0.95209926,-0.26742518,0.3757324,-0.43145517,1
-0.40684274,0.9522926,-0.89894885,-0.80060595,0.0011336654,-0.37294003,1
-0.7611157,0.50407135,-0.959248,-0.5370701,0.13465391,-0.48686346,0
-0.18654093,0.5285096,-0.97101074,-0.69198525,0.5077616,-0.5933819,0
-0.7805732,0.4780398,-0.96245325,-0.4269868,0.30160117,-0.43706542,1
-0.26786178,0.5055217,-0.96882045,-0.7239523,0.39528066,-0.5752201,0
-0.7759575,0.5194887,-0.95763874,-0.42464882,0.25093162,-0.45747152,1
-0.015702844,0.7379481,-0.9343408,-0.77068245,0.38889903,-0.23247309,0
-0.577348,0.62454224,-0.9441007,-0.7391053,0.06569503,-0.40140733,1
-0.8078231,0.69878715,-0.93061024,-0.370298,0.09555112,-0.53495914,1
-0.70571184,0.67255574,-0.9300373,-0.52936864,0.069051765,-0.4798496,1
-0.7429751,0.566105,-0.9512211,-0.5592506,0.07628619,-0.5212429,1
-0.8520194,0.5923799,-0.9422173,-0.26080012,0.32351223,-0.4670995,1
0.1073907,0.52696085,-0.971759,-0.35051447,0.513831,-0.5915622,0
-0.2870915,0.575019,-0.9624977,-0.6852604,0.44589773,-0.4704276,0
-0.70830417,0.46572036,-0.9675138,-0.5766991,0.17122486,-0.46408567,0
-0.63926804,0.5358281,-0.9581006,-0.70765126,0.030280337,-0.51894814,0
0.044267,0.5739868,-0.962293,-0.6721883,0.54098165,-0.67331153,0
-0.9302125,0.65011454,-0.92829114,-0.08516753,0.39922842,-0.44376087,1
-0.65849113,0.62627834,-0.9417574,-0.5648049,0.121413484,-0.45981455,1
-0.77951455,0.6018873,-0.9450193,-0.3571048,0.28176528,-0.46447253,1
-0.8123962,0.5108633,-0.95715076,-0.31239283,0.37759542,-0.43926463,1
-0.7871759,0.54780936,-0.94820476,-0.47309172,0.18455756,-0.42785257,0
-0.50667316,0.8788709,-0.9088005,-0.5649197,0.19749558,-0.4438595,1
-0.49021414,0.7485021,-0.92852914,-0.7894329,0.038888395,-0.43840203,0
-0.30935305,0.66553414,-0.94405943,-0.7876068,0.27854156,-0.48386163,0
-0.68978417,0.5151677,-0.9608596,-0.54276437,0.17712986,-0.52098995,1
-0.35449165,0.9631305,-0.90043795,-0.65178716,0.19389781,-0.47529313,1
-0.097629726,0.90458333,-0.90851796,-0.6861377,0.026612118,-0.23144114,1
-0.7482808,0.43851045,-0.96869564,-0.5422743,0.23255137,-0.43174642,0
-0.6495963,0.70166713,-0.93181986,-0.63463223,-0.01943928,-0.54397744,1
0.103328526,0.50263685,-0.96996737,-0.023640364,-0.31435138,-0.33506298,1
-0.7901909,0.5223619,-0.9565804,-0.37942272,0.30702057,-0.45584226,1
-0.102568924,0.7314441,-0.9343211,-0.88668466,0.28006965,-0.33718443,0
0.40674293,0.5170824,-0.9712063,-0.13189492,0.22704643,-0.5909978,0
-0.8087568,0.5494028,-0.9500897,-0.40434837,0.22169094,-0.44247696,0
-0.6869825,0.5704839,-0.95147866,-0.5710962,0.14034897,-0.45835266,1
-0.69312584,0.48580736,-0.9643391,-0.7269907,-0.011750519,-0.5230167,0
-0.71607286,0.6660971,-0.93401384,-0.43363348,0.17514883,-0.5313006,0
-0.74262387,0.45831046,-0.96612895,-0.5645015,0.17694049,-0.4372989,0
-0.41828668,0.88789463,-0.9087488,-0.7934544,0.04147269,-0.39200333,1
-0.8797987,0.5924417,-0.94203824,-0.22200488,0.32410648,-0.4774132,1
-0.67829496,0.43277472,-0.97148156,-0.66241133,0.14313428,-0.4695381,1
-0.69452065,0.53478324,-0.95676285,-0.6272796,0.08182902,-0.49593428,0
-0.5415925,0.85488695,-0.9122846,-0.58625335,0.05317335,-0.42418548,1
-0.715374,0.5306263,-0.95410764,-0.61243534,0.03436452,-0.56547356,0
-0.49042556,0.7071491,-0.93607324,-0.82478786,-0.041943,-0.4636562,0
-0.70156175,0.7060509,-0.9295806,-0.542827,0.016159117,-0.51773804,1
-0.8783191,0.7607881,-0.91079026,-0.08373928,0.3217069,-0.4386568,1
-0.49536633,0.861202,-0.9134667,-0.6696054,0.212385,-0.46664676,0
-0.85971755,0.58843964,-0.9433878,-0.20900932,0.35546872,-0.46136364,1
-0.7690412,0.56352943,-0.9503663,-0.48671427,0.12006377,-0.49561208,0
-0.8133342,0.56364405,-0.946749,-0.33126736,0.29614988,-0.4658592,1
-0.6870502,0.77539426,-0.91877353,-0.36074662,0.17238954,-0.44093734,1
-0.8846919,0.7993357,-0.90637785,-0.24326746,0.1906047,-0.49683112,1
-0.6880769,0.46300483,-0.9682652,-0.6506566,0.10507977,-0.47701815,0
-0.82416177,0.547898,-0.9510797,-0.30535978,0.32579684,-0.45230073,1
-0.82551396,0.655414,-0.93386483,-0.29658067,0.24550568,-0.4752472,1
-0.48557365,0.52504724,-0.963856,-0.90865016,0.073197246,-0.47107485,0
-0.7739699,0.68193614,-0.9317939,-0.5158847,-0.008875564,-0.5219293,0
-0.79490244,0.5113448,-0.95786846,-0.349477,0.34273785,-0.43844405,1
-0.54748523,0.85219014,-0.9132388,-0.7279002,-0.09787431,-0.47909626,1
-0.7327982,0.5017688,-0.9603499,-0.64189,0.05695474,-0.49227586,0
-0.7891879,0.5118886,-0.9480781,-0.45316806,0.25402072,-0.3941028,0
-0.12933356,0.6514242,-0.94849277,-0.6628712,0.6382293,-0.4999468,0
-0.8108183,0.6706543,-0.9308551,-0.32017645,0.22379169,-0.45385763,1
0.08007234,0.5185542,-0.969874,-0.50058365,0.30225235,-0.5279559,0
-0.7791437,0.47119373,-0.9635828,-0.48988158,0.22225693,-0.43527752,0
-0.80438423,0.5504613,-0.9488741,-0.40556708,0.23824555,-0.46284765,1
-0.72237813,0.49776074,-0.96202964,-0.62695515,0.058049977,-0.51571697,0
0.28554934,-1.0,0.99999994,-0.99496084,0.12770289,-0.68756753,0
-0.533472,0.8204868,-0.91746104,-0.65756357,0.25571692,-0.4575058,0
-0.79924047,0.5432958,-0.9499135,-0.35314062,0.30185348,-0.45708802,1
-0.6798655,0.6177315,-0.9448041,-0.6125772,0.061903805,-0.50057286,1
-0.8040047,0.5416268,-0.95236784,-0.45998713,0.13912727,-0.48731625,0
0.052700162,0.7408741,-0.8669859,-0.28556132,0.426399,0.028613985,0
0.18157136,0.43067977,-0.97271717,-0.20781752,0.2586723,-0.83703756,0
-0.6740771,0.72678995,-0.93112683,-0.49903464,0.056408957,-0.5233393,1
-0.78172207,0.7477174,-0.9217996,-0.4481273,0.060770333,-0.5320036,1
-0.7344813,0.55977654,-0.9523582,-0.4954089,0.15404846,-0.528314,0
-0.80912143,0.6706601,-0.93034965,-0.346245,0.18779929,-0.489768,0
-0.6976289,0.46862876,-0.96692765,-0.67513454,0.067151345,-0.4823508,0
0.7219517,0.6784591,-0.95834607,0.15598106,0.3767848,-0.71308476,0
-0.79611194,0.6612949,-0.9333468,-0.32993582,0.21060929,-0.48103815,1
-0.7933326,0.5233854,-0.9537824,-0.3437607,0.36869767,-0.4323603,1
-0.51474357,0.6246084,-0.94805354,-0.6807345,0.18620934,-0.43948752,1
-0.5341902,0.5525448,-0.95748,-0.8009104,0.09532664,-0.43283376,0
-0.6904434,0.5249291,-0.9582564,-0.71457374,-0.014594942,-0.526261,0
-0.17054388,0.60302514,-0.9455087,-0.60804313,0.20342034,-0.39884818,0
-0.661266,0.51372486,-0.960627,-0.71717185,0.038915485,-0.50504357,0
0.51698184,0.75772905,-0.9407986,-0.5423898,0.7809051,-0.7301558,0
-0.75801146,0.55778486,-0.9490222,-0.45832306,0.2243545,-0.44363275,1
-0.34370145,0.48485687,-0.97259414,-0.7918634,0.32861307,-0.5069232,0
-0.7753039,0.6519524,-0.9389652,-0.4011593,0.11249013,-0.508127,1
-0.85826963,0.6217664,-0.940685,-0.2966251,0.22941713,-0.49918273,1
-0.8566854,0.6584902,-0.93209845,-0.3126639,0.2161552,-0.47963804,1
-0.8757668,0.63732386,-0.93556607,-0.21505588,0.3034836,-0.47517747,1
-0.4377889,0.58207834,-0.9552669,-0.88767564,0.11189882,-0.35388145,0
-0.49455905,0.9136371,-0.9038983,-0.76608014,-0.079983264,-0.43435833,1
-0.73687655,0.8161198,-0.88351077,-0.367364,0.27714977,-0.26727676,1
-0.81575036,0.63487345,-0.9387004,-0.45435,0.047843933,-0.53314966,0
-0.7463267,0.5229852,-0.95726055,-0.5953118,0.07519256,-0.50402665,0
-0.574594,0.5556701,-0.9550125,-0.78798854,0.06534729,-0.41729307,1
-0.7786119,0.59317356,-0.9454664,-0.4462584,0.17995676,-0.49147645,1
-0.060125113,0.75790906,-0.9230119,-0.44253832,0.48362544,-0.26660672,0
-0.70400053,0.4472009,-0.96893686,-0.6264433,0.14994946,-0.4733897,0
-0.2459426,0.48302534,-0.97649884,-0.7063658,0.45309564,-0.54514736,0
-0.6940699,0.66103214,-0.937609,-0.53603184,0.10026409,-0.48321944,1
0.106867075,0.6123497,-0.9540274,-0.3388629,0.41230196,-0.6787003,0
-0.7034276,0.44117656,-0.97035927,-0.5890758,0.20857954,-0.4579087,1
-0.75352454,0.5798372,-0.94688874,-0.57933843,0.03645055,-0.5077897,0
-0.7430972,0.806988,-0.9173329,-0.37047884,0.017489985,-0.53803045,1
-0.85777295,0.73608357,-0.91965836,-0.37177438,0.047255516,-0.51293737,0
-0.21523675,0.44106466,-0.97362393,-0.14202785,-0.08138934,-0.5076678,0
-0.907388,0.5859637,-0.94194216,-0.15278721,0.402841,-0.4441341,1
0.054689944,0.6932441,-0.94179547,-0.32880235,0.9957733,-0.4800128,0
-0.4451685,0.55955034,-0.9590939,-0.8680943,0.16982147,-0.48953047,0
-0.7644008,0.57574576,-0.9474482,-0.4694905,0.16753757,-0.50991356,1
-0.71862346,0.48136443,-0.96284425,-0.59395224,0.12975708,-0.475472,0
-0.8383033,0.5603698,-0.94883615,-0.313596,0.292334,-0.4638368,1
-0.8203225,0.5950527,-0.94224256,-0.31538206,0.26335305,-0.47597605,1
-0.7203059,0.46751106,-0.9626726,-0.61617357,0.11119366,-0.49420336,0
-0.80929536,0.70738125,-0.9282833,-0.42040128,0.07271051,-0.5550673,1
-0.82974786,0.7677463,-0.9189268,-0.25251448,0.21821971,-0.45576185,1
-0.38499475,0.67929614,-0.9441883,-0.7554779,0.34868917,-0.45921227,0
-0.7826514,0.49984628,-0.9541927,-0.48549616,0.19972448,-0.42349264,0
-0.8836277,0.6580435,-0.93194366,-0.25946212,0.2094177,-0.49277547,1
-0.73102075,0.57755077,-0.94874376,-0.5434911,0.13313493,-0.47763458,1
-0.76813847,0.4241659,-0.9643489,-0.47417492,0.34328163,-0.3714481,0
-0.87614,0.6423386,-0.9353127,-0.26914066,0.22907798,-0.5053228,1
-0.82244426,0.6716474,-0.9345922,-0.32867992,0.1332358,-0.5088316,1
-0.6940852,0.61988944,-0.9428048,-0.5061547,0.15295668,-0.45543268,0
-0.78131473,0.5313239,-0.9545205,-0.34842375,0.3280974,-0.45347738,1
-0.8632566,0.6179423,-0.93805027,-0.29550153,0.1808809,-0.5129864,1
-0.5890787,0.59566534,-0.95077085,-0.700281,0.08871804,-0.47243473,0
-0.8943697,0.78902626,-0.91256046,-0.2549978,0.10807722,-0.559929,1
-0.6726998,0.46461692,-0.96808296,-0.72703856,0.015392274,-0.52355784,0
-0.8529347,0.5669279,-0.9470636,-0.25987047,0.34603438,-0.4574365,1
-0.7905934,0.71388334,-0.9289308,-0.3953862,0.094123736,-0.5613463,1
-0.44916493,0.9999999,-0.8915768,-0.6856531,-0.031917438,-0.40847152,1
-0.68945146,0.43207705,-0.97119004,-0.65832174,0.15220886,-0.46586064,0
-0.8111018,0.47975266,-0.95908034,-0.44705784,0.24651359,-0.42787808,0
-0.6931479,0.48814014,-0.96386546,-0.668735,0.067530885,-0.49928373,0
-0.6888277,0.5181595,-0.9585057,-0.6708324,0.023996413,-0.52094,0
-0.88445556,0.62730324,-0.936008,-0.21765727,0.29378438,-0.48819992,1
-0.8999918,0.58114296,-0.9431274,-0.1597839,0.40579462,-0.43802056,1
-0.6302673,0.43506464,-0.9731293,-0.7715665,0.070184894,-0.46925354,0
-0.71810925,0.6846987,-0.9349873,-0.43768322,0.063179016,-0.5360869,1
-0.64562196,0.49334902,-0.96242887,-0.7696878,0.0026331693,-0.5055559,0
-0.8073785,0.5336673,-0.95246726,-0.33704156,0.31778663,-0.44919756,1
-0.79456735,0.5668668,-0.9497617,-0.39511502,0.23982662,-0.4907969,1
-0.8253793,0.68160725,-0.9301801,-0.38841563,0.06568412,-0.55634165,1
-0.90844834,0.57255405,-0.9431745,-0.17119005,0.41098225,-0.43667763,1
-0.68002594,0.6650767,-0.9374171,-0.6529495,-0.06146601,-0.563818,0
0.07395953,0.6791202,-0.9418942,-0.67630005,0.6293825,-0.5445516,0
-0.8493428,0.55395424,-0.9494687,-0.28248328,0.33713597,-0.4548832,1
-0.3946421,0.5011651,-0.969738,-0.8181634,0.31760806,-0.4739644,0
-0.6973846,0.626979,-0.9418973,-0.64871716,-0.02376774,-0.53831077,0
-0.8847456,0.7897432,-0.90851945,-0.21613139,0.167792,-0.5249836,1
-0.002184987,0.678971,-0.9493082,-0.31901366,0.74358374,-0.62185204,0
-0.8703947,0.54614097,-0.94910365,-0.31406614,0.29388428,-0.43059266,1
-0.89978886,0.6525844,-0.93153155,-0.24132955,0.2111277,-0.51449835,1
0.18231165,0.7006743,-0.9473227,-0.8008162,0.83348536,-0.6188988,0
-0.8211941,0.56296325,-0.94788414,-0.35354483,0.26992452,-0.47695088,1
0.11959875,0.39840382,-0.9852028,0.032816947,-0.36290348,-0.45848683,0
-0.7456941,0.54068625,-0.9534169,-0.5644608,0.07082803,-0.45962077,0
-0.9191797,0.6460949,-0.9321481,-0.18955112,0.27767217,-0.4986598,1
-0.88371277,0.7138904,-0.92440504,-0.21232456,0.20923966,-0.5116324,1
-0.29088655,0.6366993,-0.95381534,-0.67056763,0.5286182,-0.5264704,0
-0.87149686,0.6733014,-0.9315417,-0.22286542,0.21753721,-0.48698267,1
-0.7205685,0.4249668,-0.9719505,-0.6067399,0.19158646,-0.4318071,0
0.12042296,0.5127591,-0.9433617,-0.6063736,0.18879141,-0.11626366,0
-0.82783115,0.57919556,-0.94629985,-0.44910288,0.09318177,-0.49362174,0
-0.6408363,0.46572316,-0.968752,-0.74473876,0.055063754,-0.49756506,0
-0.6825708,0.52617466,-0.95824975,-0.6783962,0.05374068,-0.4953713,0
-0.77283126,0.5273038,-0.95271444,-0.50915,0.1640554,-0.41982207,0
-0.91434485,0.5841632,-0.9426202,-0.13318047,0.4220792,-0.44863722,1
-0.835713,0.6883647,-0.9317895,-0.3193248,0.117913686,-0.547856,1
-0.5310363,0.6409759,-0.9460224,-0.73663294,0.036932915,-0.48372087,1
-0.74385536,0.48713085,-0.96077234,-0.43338686,0.32606077,-0.44894335,1
-0.77434295,0.6411156,-0.93372184,-0.42644918,0.15203947,-0.48465872,0
-0.74964607,0.4236216,-0.9703833,-0.56947774,0.21624222,-0.4287714,0
-0.89134645,0.5688327,-0.943389,-0.16713634,0.42603415,-0.4324091,1
-0.8267962,0.6041054,-0.94324684,-0.32933962,0.22817382,-0.48538768,1
-0.7066471,0.48332497,-0.96355826,-0.59469277,0.16299668,-0.44947982,1
-0.43926647,0.49240768,-0.9695152,-0.7187995,0.38364375,-0.47068384,0
-0.3448545,0.49451798,-0.9727307,-0.8536751,0.3494129,-0.45450264,0
-0.58186305,0.93489504,-0.89865595,-0.6469307,-0.07661268,-0.45675445,1
-0.6800135,0.6173702,-0.9436973,-0.6143779,0.093973786,-0.48048604,0
-0.7593393,0.508196,-0.9595895,-0.4815548,0.2050831,-0.44356298,0
-0.37226385,0.67414886,-0.94253206,-0.6433827,0.1688645,-0.45063582,1
-0.8699386,0.6085823,-0.94130415,-0.30608538,0.18084778,-0.4879452,0
-0.7855766,0.513381,-0.95791715,-0.3531114,0.36331448,-0.46171108,1
-0.5648208,0.8100622,-0.9162272,-0.6524867,0.0725946,-0.44426477,0
-0.8176805,0.5261128,-0.9531601,-0.3098365,0.35463536,-0.44768235,1
-0.8301358,0.5983943,-0.9401532,-0.2699812,0.2899254,-0.497859,1
-0.9007369,0.61729044,-0.9182396,-0.12719926,0.4296469,-0.4105685,1
-0.073871136,0.598093,-0.95321816,-0.46460524,0.6093756,-0.5131005,0
-0.6966704,0.9231108,-0.8976289,-0.50778174,-0.050648987,-0.50439656,1
-0.6981554,0.8046096,-0.91668063,-0.42762995,0.028069183,-0.47796446,1
-0.26099464,0.70684624,-0.93387276,-0.7200184,0.34926414,-0.32945612,0
-0.6812094,0.5075059,-0.9609702,-0.6030521,0.16464287,-0.46990275,1
-0.22710961,0.37146968,-0.98825717,-0.43452236,-0.09263188,-0.45635122,0
-0.6889314,0.52086854,-0.9591361,-0.6153233,0.14364325,-0.4811481,1
-0.1665661,0.5281347,-0.96727765,-0.6947336,0.4757247,-0.5504057,0
-0.83499193,0.55023855,-0.951407,-0.3217085,0.293638,-0.45836848,1
-0.8050302,0.5876297,-0.9461722,-0.36818543,0.2356425,-0.4789881,1
-0.7070536,0.5159905,-0.95627016,-0.61811066,0.089954294,-0.5048632,1
-0.5697435,0.47042757,-0.96902084,-0.8495902,0.0668826,-0.43664926,1
-0.69615364,0.6335974,-0.9407677,-0.6299902,0.032694504,-0.4861409,0
-0.6282583,0.58172697,-0.950351,-0.74146277,0.048350155,-0.5037396,0
-0.01639694,0.5089701,-0.9690531,-0.613924,0.40067703,-0.5511036,0
-0.46477503,0.7436082,-0.92711025,-0.75169384,0.12466747,-0.38978422,0
-0.61141807,0.6031633,-0.9481889,-0.7892574,-0.040385738,-0.49736524,0
-0.9383799,0.69427675,-0.9266072,-0.17059863,0.20994526,-0.54065204,1
-0.7118792,0.46206823,-0.96713793,-0.62612003,0.112663455,-0.47516698,0
-0.7346152,0.40426368,-0.9717177,-0.5516897,0.292574,-0.39899355,0
-0.8427533,0.57260215,-0.946095,-0.2766796,0.34044236,-0.45395634,1
-0.70915085,0.6651331,-0.936366,-0.54501,0.082821384,-0.5246843,0
-0.74968696,0.48812115,-0.9625138,-0.49662256,0.23187454,-0.45165205,1
-0.027586281,0.57349384,-0.9610248,-0.4014575,0.35366905,-0.5663692,0
-0.8715354,0.6059062,-0.9389704,-0.25827014,0.27902377,-0.50211525,1
-0.5722001,0.59121305,-0.95090085,-0.7839713,0.011154488,-0.49609968,0
-0.73402977,0.60311323,-0.946349,-0.56324977,0.025813624,-0.54988873,0
-0.8702507,0.558591,-0.9460567,-0.16227672,0.46250483,-0.42765346,1
-0.73968977,0.5114457,-0.95951277,-0.58590055,0.0794575,-0.47190365,0
-0.8410659,0.61799157,-0.9394659,-0.31304568,0.26733074,-0.47249353,1
-0.13032448,0.5424907,-0.9650348,-0.49091977,0.5951028,-0.57660276,0
0.23131043,0.4051036,-0.98672837,0.17939031,-0.38679904,-0.5685866,0
-0.48376057,0.6846198,-0.9421067,-0.6870268,0.1297107,-0.55333793,0
-0.82866794,0.54271626,-0.95023537,-0.27973682,0.37278178,-0.44761872,1
-0.119261414,0.55019253,-0.9645665,-0.7268678,0.6079231,-0.523643,0
-0.6027281,0.46381283,-0.97024155,-0.79083145,0.06235479,-0.5021082,0
-0.7278482,0.40618002,-0.973221,-0.57048786,0.27121818,-0.39530176,0
-0.87093115,0.7688658,-0.91477996,-0.29922518,0.08832548,-0.5654579,1
-0.23271066,0.5685972,-0.9547189,-0.6397377,0.38043943,-0.57256913,0
-0.5890592,0.578265,-0.9537672,-0.77155584,0.03989558,-0.49342796,0
-0.73921907,0.41392693,-0.97199106,-0.56863564,0.2512502,-0.39401528,0
-0.87082887,0.5856697,-0.9446902,-0.23123805,0.33794144,-0.45622364,1
-0.7990099,0.5495268,-0.94978786,-0.36209053,0.32778478,-0.4254573,1
-0.6259417,0.6778929,-0.9384735,-0.6300537,-0.0022217333,-0.4803461,1
-0.7709965,0.5206582,-0.9569508,-0.48452517,0.16527294,-0.49583605,0
-0.80567324,0.62309486,-0.9403652,-0.43868205,0.09917253,-0.55499244,1
-0.7098646,0.43264338,-0.9710655,-0.6027412,0.19292569,-0.44688734,0
-0.5792138,0.5991208,-0.95118886,-0.733513,0.045014232,-0.4432558,0
-0.8743403,0.644379,-0.93551046,-0.290676,0.18557554,-0.53372043,1
-0.89149606,0.63501203,-0.93507,-0.22706693,0.2466611,-0.52061224,1
-0.12408298,0.7136832,-0.91581255,-0.030842185,0.6759068,-0.094989836,0
-0.82531786,0.56714046,-0.9473449,-0.29660237,0.34387615,-0.4484091,1
-0.6950105,0.67952555,-0.93320024,-0.6348,-0.0230501,-0.49812895,0
-0.13693163,0.5824078,-0.954999,-0.69347864,0.263716,-0.38441646,0
0.23929858,0.49803147,-0.9677878,0.18940502,-0.46930784,-0.5675134,0
-0.7003552,0.7147207,-0.9316868,-0.49250183,0.023014903,-0.5479268,1
-0.6739119,0.43690807,-0.97207606,-0.6585454,0.14881723,-0.47198558,0
-0.7929007,0.69940597,-0.92941284,-0.4198008,0.11170254,-0.51021206,1
-0.8328771,0.5130015,-0.9538117,-0.29251385,0.38989523,-0.42112568,1
-0.12539646,0.6933232,-0.9449518,-0.46375388,0.6467831,-0.47526872,0
-0.65145516,0.74486566,-0.92492783,-0.5942593,0.047984377,-0.4870052,0
-0.7092939,0.69416285,-0.93497396,-0.41898263,0.14237528,-0.47759998,1
-0.7058553,0.45571157,-0.9685828,-0.5934635,0.18517399,-0.47227746,1
-0.073137045,0.6659376,-0.948981,-0.6490022,0.6106575,-0.44958836,0
-0.5134784,0.7511768,-0.9273635,-0.7211755,0.100669794,-0.40876812,0
-0.9042342,0.5787289,-0.93010676,-0.14255911,0.4432932,-0.39709964,1
-0.26426038,0.65544343,-0.9518707,-0.8652867,0.32816702,-0.51709586,0
-0.89146084,0.6894311,-0.92753613,-0.3084613,0.098102994,-0.55232435,1
-0.54632527,0.6709568,-0.9410871,-0.693557,0.04618816,-0.45623404,0
-0.80826813,0.48525923,-0.95053715,-0.38054198,0.33510005,-0.43944225,1
-0.18138763,0.49275008,-0.9730406,-0.73848146,0.38949567,-0.49772853,0
-0.123985946,0.6066784,-0.96040285,-0.8326236,0.5029311,-0.5299492,0
-0.7270742,0.81375706,-0.9122372,-0.4789638,0.036425278,-0.46725506,1
-0.6951803,0.4752519,-0.96573853,-0.70607233,0.017424136,-0.50210077,0
-0.8472278,0.59762216,-0.94211453,-0.23362918,0.35538167,-0.45691836,1
-0.8038951,0.7414621,-0.9218836,-0.41730696,0.04500352,-0.5408809,1
-0.754722,0.5718067,-0.9486067,-0.49624202,0.14885819,-0.5033151,1
-0.41191128,0.6628043,-0.94495076,-0.71854967,0.3846797,-0.45090967,0
-0.7514147,0.49660352,-0.9611043,-0.42977685,0.30447042,-0.46184367,1
-0.6952499,0.4492097,-0.9666638,-0.66079664,0.10071659,-0.48295504,0
-0.88618505,0.73697156,-0.92150056,-0.15093046,0.26007092,-0.475462,1
-0.039771378,0.57951736,-0.9665493,-0.69532216,0.59297323,-0.649771,0
-0.8075793,0.53366125,-0.9491577,-0.3711368,0.3089082,-0.42300263,1
-0.20287418,0.7314799,-0.93286955,-0.72621065,0.26268023,-0.29721785,0
-0.50578916,0.64039636,-0.94653577,-0.793278,0.036377132,-0.46940333,0
-0.8618382,0.57957816,-0.9402687,-0.38648355,0.17985351,-0.4780341,0
-0.87506974,0.62375695,-0.9355568,-0.31373185,0.19312747,-0.50103146,1
-0.82686794,0.5459039,-0.95092624,-0.3448792,0.28564903,-0.45625427,1
-0.8001394,0.5328059,-0.9532287,-0.466563,0.14842343,-0.4930123,0
-0.6635891,0.7531873,-0.9243687,-0.4538049,0.09384614,-0.44905528,1
0.7447846,0.7445422,-0.94198155,-0.19321752,0.41260237,-0.8820544,0
-0.07513845,0.9891666,-0.8932898,-0.6192386,0.30932283,-0.251173,1
-0.49976665,0.5886464,-0.9545917,-0.7978834,0.17185837,-0.46585384,0
-0.7311484,0.6230936,-0.942828,-0.6742209,-0.14316878,-0.5972375,0
-0.84290814,0.6257962,-0.938961,-0.32906467,0.1959521,-0.44176328,1
-0.7346642,0.43040916,-0.9703607,-0.56589955,0.22513917,-0.42612392,0
0.51740444,0.53987175,-0.9153402,-0.010597706,-0.46945357,1.0,0
-0.79796267,0.46628726,-0.9600565,-0.4622203,0.25659317,-0.42069924,0
-0.75774413,0.47911057,-0.9619933,-0.5174478,0.18972373,-0.45143571,0
-0.7040104,0.466784,-0.9662295,-0.5493904,0.20981753,-0.47043234,1
-0.8126544,0.5154401,-0.95451826,-0.30320713,0.39479434,-0.42865425,1
-0.6370794,0.6628355,-0.93859094,-0.61784893,0.03774996,-0.54247224,0
-0.7454771,0.5951759,-0.9462542,-0.45319653,0.20394108,-0.49161085,1
-0.92125773,0.6920019,-0.9266502,-0.15306821,0.2724534,-0.5230384,1
-0.8772596,0.60567975,-0.93968076,-0.21752617,0.33836842,-0.45261347,1
-0.8493452,0.7133536,-0.9250487,-0.2716817,0.1726847,-0.5149312,1
-0.89421433,0.58426744,-0.9398057,-0.1646547,0.40067208,-0.43177837,1
-0.6833836,0.5109728,-0.9595489,-0.7367215,-0.019401237,-0.5230116,0
0.64233434,0.6917483,-0.9507164,0.052081525,0.7912106,-0.68097156,0
-0.84608215,0.55469406,-0.94787025,-0.31066114,0.28316084,-0.4716279,0
-0.07675636,0.508378,-0.9717341,-0.6160493,0.47379762,-0.6383685,0
-0.75823474,0.4752145,-0.96334034,-0.48327985,0.26403418,-0.42204598,0
-0.8524871,0.652449,-0.9351585,-0.26456016,0.24129584,-0.48596254,1
-0.8382583,0.56282854,-0.9460352,-0.29490712,0.32353428,-0.42969802,1
-0.84286016,0.5562169,-0.9500746,-0.2468556,0.3931784,-0.45277247,1
-0.6728886,0.4905315,-0.9641422,-0.6477878,0.10411163,-0.48573995,1
-0.76969606,0.5698981,-0.9476054,-0.4461027,0.20754768,-0.4567289,1
-0.7097056,0.5169168,-0.9594485,-0.56890434,0.15079458,-0.454817,1
-0.92008054,0.6743005,-0.926563,-0.19394764,0.26277658,-0.5021988,1
-0.12328276,0.4859432,-0.9759818,-0.64503384,0.40249905,-0.5854015,0
-0.8954211,0.60839975,-0.94016355,-0.23821175,0.2749449,-0.50065327,1
-0.5003559,0.64097804,-0.94401145,-0.7687522,0.081202984,-0.39368483,1
-0.7391964,0.7576082,-0.92256993,-0.47729808,0.04228431,-0.5111578,1
-0.737342,0.5831209,-0.9498673,-0.52892625,0.094910614,-0.5397298,1
-0.77848554,0.59241706,-0.9417678,-0.46613616,0.15788105,-0.49249038,0
0.35833478,0.75968784,-0.9290304,-0.50384796,0.82137126,-0.58004576,0
-0.72173506,0.50476474,-0.9593022,-0.509387,0.20089588,-0.44534057,0
