0,1,2,3,label
-0.43954387,1.0,-0.9195854,-0.6769271,1
-0.6662661,0.28071564,-0.97765213,-0.6531948,0
-0.7935408,0.34120703,-0.9687501,-0.4370776,0
-0.710331,0.51655287,-0.9572514,-0.57985485,0
-0.8750906,0.48168072,-0.9560959,-0.23976342,1
-0.6720497,0.35261595,-0.97229296,-0.6649995,0
-0.618856,0.41363427,-0.96817863,-0.6532778,1
-0.8747608,0.52579457,-0.95200586,-0.20620036,1
-0.08081448,0.38585997,-0.9756754,-0.4433707,0
-0.67880285,0.42540905,-0.9659725,-0.684047,0
-0.88754296,0.46967667,-0.95733863,-0.13589594,1
-0.60535836,0.2858379,-0.97905695,-0.76462746,0
-0.70488423,0.5977393,-0.95286965,-0.4254052,1
-0.6231711,0.36016428,-0.97172534,-0.7698207,0
-0.79122233,0.40978438,-0.9640308,-0.32314476,1
-0.77828336,0.4508586,-0.96209985,-0.37664557,1
-0.813908,0.5959116,-0.9479042,-0.38267446,1
-0.89720285,0.45915908,-0.95710355,-0.15048766,1
-0.6655928,0.5753894,-0.9530007,-0.6594176,0
0.087059796,0.5907223,-0.95715976,-0.632134,0
-0.37027347,0.36860454,-0.978089,-0.80680037,0
-0.29071653,0.33965647,-0.9808832,-0.72166306,0
-0.8568903,0.425414,-0.9609771,-0.304057,1
-0.89011073,0.558594,-0.94930464,-0.22725095,1
0.19503301,0.61406046,-0.9640992,-0.7647599,0
-0.805302,0.44679052,-0.9614211,-0.33501473,1
0.14084983,0.24768287,-0.98803204,0.04505104,0
-0.7282814,0.41943437,-0.9648246,-0.5580967,0
-0.91083884,0.55229056,-0.9487433,-0.17615399,1
-0.87589216,0.63502973,-0.9435748,-0.19952706,1
-0.55532753,0.45285687,-0.9650262,-0.83713055,0
-0.27140695,0.5381236,-0.9682199,-0.658015,0
-0.6985718,0.2708746,-0.97805,-0.5956886,0
0.13487923,0.40056017,-0.9553695,-0.57270193,0
-0.8138222,0.46677542,-0.9591596,-0.4421022,0
-0.6180209,0.3240898,-0.97608614,-0.7409053,0
-0.66160935,0.39951247,-0.96827704,-0.6749358,0
-0.9023875,0.4727421,-0.9568833,-0.11079013,1
-0.8240933,0.60141057,-0.9495639,-0.30569357,1
-0.7243229,0.3529051,-0.97041804,-0.4159241,1
-0.75929075,0.47005638,-0.9602436,-0.40700254,1
-0.56587726,0.4231564,-0.9688428,-0.7592653,0
0.061768055,0.7770325,-0.9470197,-0.33156583,1
-0.7631751,0.5472052,-0.9503245,-0.42346126,0
-0.72880006,0.27039233,-0.9766719,-0.560632,0
-0.8792573,0.45594758,-0.9569965,-0.13849127,1
-0.8131626,0.49598798,-0.9575805,-0.31736684,1
-0.6854522,0.34562856,-0.9720936,-0.58313024,1
-0.57196987,0.91627187,-0.92466927,-0.64238274,1
-0.35554042,0.5901766,-0.9575652,-0.63260454,1
-0.85723066,0.50160164,-0.95592093,-0.29511037,0
-0.7683424,0.3847254,-0.9681878,-0.33101895,1
-0.68529713,0.401026,-0.967714,-0.6720835,0
-0.54636014,0.5063026,-0.96163803,-0.8063308,0
-0.55302775,0.75997365,-0.93761617,-0.6494111,0
-0.8007677,0.40135923,-0.9646658,-0.28769684,1
-0.77666295,0.6629402,-0.94233394,-0.34452996,1
-0.7148983,0.5785161,-0.9521173,-0.4877097,0
-0.81745315,0.490996,-0.9561903,-0.25497526,1
0.028603435,0.3726165,-0.97967976,-0.25746787,0
-0.8935021,0.5237616,-0.93611103,-0.111676216,1
-0.061000645,0.4922122,-0.96579003,-0.434235,0
-0.69096243,0.90201354,-0.92382324,-0.507855,1
-0.6898185,0.753384,-0.93889296,-0.4191069,1
-0.7472513,0.5238009,-0.9535789,-0.5927411,0
-0.84868,0.73591113,-0.93547505,-0.2935217,1
-0.24662894,0.63392144,-0.9502624,-0.69699115,0
-0.6611871,0.37724492,-0.9703731,-0.59534085,1
-0.20464191,0.2103577,-0.99124056,-0.42958987,0
-0.14926499,0.40167898,-0.97705656,-0.6740954,0
-0.8194659,0.42834547,-0.96338636,-0.30286652,1
-0.7904736,0.47574532,-0.95962363,-0.3535678,1
-0.70648617,0.53181803,-0.95552135,-0.47933438,0
-0.68660915,0.38803175,-0.96783113,-0.6126268,1
-0.54380596,0.33122686,-0.97602946,-0.842443,1
-0.6103233,0.4720441,-0.9624295,-0.74063325,0
-0.00259614,0.3767291,-0.97782755,-0.59292316,0
-0.44863653,0.6776086,-0.94496137,-0.7436291,0
-0.9308884,0.6095298,-0.9451024,-0.15601557,1
-0.4106409,0.69663215,-0.9490475,-0.72401917,1
-0.9156668,0.5954516,-0.94343054,-0.19968593,1
-0.7113223,0.24818882,-0.9776273,-0.5355997,0
-0.82835966,0.4603847,-0.9596226,-0.25443298,1
-0.69712293,0.57656026,-0.95234025,-0.54318315,0
-0.72875893,0.35067734,-0.971524,-0.47887152,1
-0.020129323,0.46189827,-0.97273064,-0.3925982,0
-0.5518859,0.48422065,-0.9634098,-0.7788575,0
-0.67265266,0.292913,-0.977249,-0.65347224,0
-0.855754,0.47837868,-0.95341796,-0.2295366,1
-0.71631294,0.49633566,-0.95979786,-0.55818,0
-0.75278664,0.36886442,-0.96912926,-0.45955032,0
-0.7055813,0.6801286,-0.94488436,-0.45165738,1
-0.8284412,0.5153081,-0.9542554,-0.30008405,1
-0.11592981,0.41765037,-0.9765119,-0.466226,0
0.2434057,0.25786126,-0.9890858,0.18018013,0
-0.4716659,0.6018731,-0.95760113,-0.6810521,0
-0.09816727,0.4270775,-0.97546756,-0.6966094,0
-0.7243279,0.54632306,-0.954401,-0.50614744,1
-0.7054347,0.24875572,-0.9784653,-0.556253,0
-0.8648061,0.7061299,-0.9364539,-0.295227,1
-0.21938384,0.4518823,-0.9663062,-0.61831135,0
-0.57168007,0.4659833,-0.9654607,-0.7659511,0
-0.7232497,0.343076,-0.96536773,-0.49551558,1
-0.8575218,0.4729474,-0.9584447,-0.21016936,1
-0.60884696,0.59072036,-0.95447785,-0.61852825,1
-0.75228596,0.38904223,-0.9676855,-0.47647437,0
-0.81830317,0.4670859,-0.95813006,-0.2966614,1
-0.44456393,0.49231437,-0.96371967,-0.77736884,0
-0.7926736,0.52139723,-0.9554135,-0.43005604,1
-0.8117566,0.3067183,-0.9459858,-0.40423185,0
-0.5683865,0.7187702,-0.94315636,-0.68577063,0
-0.6872574,0.28088582,-0.977947,-0.5918264,0
-0.3816254,0.50737286,-0.9647503,-0.7693674,0
-0.71989524,0.4606044,-0.96239394,-0.5957343,1
-0.88067174,0.53656995,-0.9514154,-0.21137802,1
-0.77747446,0.41914827,-0.96471393,-0.4083256,1
-0.70665735,0.40277687,-0.96732855,-0.54552287,1
-0.25265765,0.3621771,-0.9830771,-0.69448614,0
-0.13807172,0.6542336,-0.9305346,-0.031779855,0
-0.8106078,0.45147708,-0.9609933,-0.27726614,1
-0.5486271,0.8276068,-0.93280697,-0.61397064,1
-0.6827398,0.595418,-0.9493224,-0.6393491,0
-0.117099285,0.47523904,-0.9661267,-0.67011917,0
-0.72573614,0.37095952,-0.9699257,-0.5310827,0
0.24469024,0.36995608,-0.97513455,0.20962465,0
-0.6869505,0.6366861,-0.9500458,-0.48255977,1
-0.7820714,0.6182881,-0.947176,-0.4100608,1
-0.6365897,0.45052952,-0.96380544,-0.6604872,1
-0.81667674,0.38501266,-0.9655776,-0.2665047,1
-0.12044805,0.61277574,-0.96159196,-0.45653203,0
-0.7977954,0.46064126,-0.95823705,-0.38008997,1
-0.8499936,0.49548584,-0.9555825,-0.2630179,1
-0.8523683,0.46427402,-0.9590239,-0.17543525,1
-0.69564277,0.6092855,-0.95254207,-0.4030721,1
0.12457013,0.5621525,-0.9554649,-0.289114,0
-0.060925543,0.58007866,-0.96379715,-0.6169832,0
-0.4988396,0.68802583,-0.9453157,-0.7182723,0
-0.8806844,0.62211794,-0.94237584,-0.17102057,1
-0.89285403,0.4729385,-0.9466618,-0.1276308,1
-0.7339279,0.3142492,-0.9724516,-0.5160822,0
-0.24515349,0.5646568,-0.9657706,-0.8512026,0
-0.8830759,0.6048957,-0.9456562,-0.30169716,1
0.12871104,0.34084928,-0.9850222,-0.032755524,0
-0.52889,0.58445954,-0.9564547,-0.6847515,0
-0.7899558,0.35438913,-0.9616776,-0.37072867,1
-0.8091364,0.49906686,-0.9534302,-0.35643706,1
-0.16136,0.3580591,-0.98137707,-0.7259352,0
-0.102880865,0.50121355,-0.973031,-0.80873966,0
-0.78017336,0.48417386,-0.9574349,-0.49112147,0
-0.7179352,0.7633351,-0.93402874,-0.47286132,1
-0.83516407,0.49060002,-0.95641595,-0.2161689,1
-0.79452074,0.67172945,-0.9414855,-0.41332418,1
-0.39362365,0.57299334,-0.9598059,-0.69885457,0
-0.893916,0.57812095,-0.9477185,-0.1975064,1
-0.67235076,0.30246276,-0.97433335,-0.655039,0
-0.020095706,0.4637575,-0.97780555,-0.6621723,0
-0.76781905,0.63516605,-0.94817567,-0.3424195,1
-0.8881557,0.47513685,-0.9534598,-0.123310596,1
-0.18847543,0.6655724,-0.94997084,-0.7008141,0
-0.7557399,0.57145435,-0.95029974,-0.57546645,0
-0.85086095,0.47046137,-0.9544407,-0.38259664,0
-0.86462045,0.5240733,-0.95148957,-0.3054626,1
-0.8350839,0.46348527,-0.95373446,-0.2997284,1
-0.811334,0.42362705,-0.9628232,-0.32801908,1
-0.78311735,0.40619248,-0.96505195,-0.4564412,0
-0.8501656,0.47925073,-0.9566987,-0.14860252,1
-0.07067609,0.9941455,-0.92064565,-0.5980477,1
-0.4787234,0.48025048,-0.96654904,-0.79128397,0
-0.71579784,0.52025795,-0.9569465,-0.68185276,0
-0.713457,0.27867252,-0.97691166,-0.5549513,0
0.52376777,0.46232605,-0.9289488,0.08631784,0
-0.78006905,0.32461137,-0.96960974,-0.4519846,0
-0.7388624,0.3382823,-0.97118074,-0.50541717,0
-0.8796673,0.5966567,-0.9465322,-0.28283274,1
-0.79522336,0.3888799,-0.9653086,-0.27562565,1
-0.62371784,0.5737007,-0.9547309,-0.61408347,0
-0.72890407,0.48675206,-0.960013,-0.43762314,1
-0.91437274,0.60935014,-0.9452086,-0.13621873,1
-0.6336601,0.30893987,-0.97680855,-0.6323015,0
-0.7824371,0.6101434,-0.94699186,-0.51153713,0
-0.8023422,0.6450767,-0.9415417,-0.4364254,0
-0.8818735,0.4746393,-0.95475566,-0.14466819,1
-0.6635257,0.38067472,-0.96874565,-0.7367822,0
0.6242257,0.61521965,-0.96657896,0.04969877,0
-0.9757766,0.58323383,-0.94374466,-0.01932773,1
-0.8312011,0.43498832,-0.9603751,-0.29485533,0
-0.058698535,0.37434617,-0.98029894,-0.5864319,0
-0.73843426,0.33561528,-0.9719239,-0.46914464,0
-0.82458985,0.44814175,-0.95878273,-0.28245234,1
-0.6499231,0.35428828,-0.97294164,-0.6387761,1
-0.7544934,0.4551139,-0.9600116,-0.43711722,1
-0.6885245,0.3878023,-0.96927005,-0.5539109,1
-0.91370463,0.58764505,-0.9442833,-0.18316296,1
-0.884702,0.5035557,-0.9545921,-0.22196409,1
-0.48119363,0.5459138,-0.95777875,-0.7611271,1
-0.72720253,0.6900225,-0.94289494,-0.4654672,1
-0.764282,0.4852939,-0.95615345,-0.4613278,0
0.3622973,0.69623333,-0.9474561,-0.4499571,0
-0.6811133,0.62572646,-0.94761676,-0.73375595,0
-0.75259995,0.7484263,-0.9358516,-0.4227197,1
-0.84466106,0.5420471,-0.9515505,-0.25826222,1
-0.9418543,0.61608094,-0.9440222,-0.14051136,1
-0.7244837,0.35233235,-0.9707253,-0.47402486,1
-0.60551524,0.6123214,-0.9528656,-0.58992326,1
-0.5968315,0.45470792,-0.96549416,-0.7646953,0
-0.88769126,0.6256466,-0.94343066,-0.19901961,1
-0.7793019,0.54495203,-0.95204085,-0.40744615,1
-0.26071185,0.38825434,-0.97930515,-0.64541614,0
-0.9016396,0.48763293,-0.9464858,-0.12742189,1
-0.8379823,0.5018759,-0.9569731,-0.22792794,1
-0.95265317,0.59575754,-0.9447422,-0.047280043,1
-0.82032096,0.42032933,-0.9609545,-0.3034768,1
-0.7827812,0.52719533,-0.95393074,-0.4246905,1
-0.004034519,0.6807848,-0.9475203,-0.62755144,0
-0.25923344,0.9060097,-0.93030125,-0.66378045,1
-0.24760497,0.51433897,-0.96895146,-0.7760985,0
-0.8408147,0.583828,-0.9488668,-0.2880366,1
-0.8590708,0.5008568,-0.9543369,-0.20869516,1
-0.711234,0.3169005,-0.97247696,-0.5853362,0
-0.79125136,0.40374234,-0.9659063,-0.33542648,1
-0.77803415,0.5806271,-0.9497785,-0.34070015,1
-0.7024119,0.53972965,-0.9553107,-0.4890457,1
-0.8351567,0.6204135,-0.94282347,-0.36445746,0
-0.58461183,0.6677112,-0.9481704,-0.6148471,1
-0.024955869,0.6407756,-0.9514446,-0.49990976,1
-0.7056873,0.40516815,-0.9617833,-0.5249187,1
-0.69956905,0.75997627,-0.9380617,-0.37811783,1
-0.66682374,0.28604418,-0.9783234,-0.61165017,1
-0.57641846,0.8196108,-0.9335954,-0.6108357,1
-0.72299093,0.56303513,-0.95455617,-0.47841048,1
-0.9016011,0.55157816,-0.9501498,-0.13034654,1
-0.5146756,0.5033086,-0.9594336,-0.64069134,0
-0.47076413,0.60319465,-0.95305234,-0.7670319,0
-0.38867256,0.45683303,-0.9667391,-0.91149825,0
-0.67683774,0.4127304,-0.96681195,-0.6129605,1
-0.7083436,0.343866,-0.97290796,-0.56184024,0
-0.826445,0.52119946,-0.9549375,-0.29484227,1
-0.8721185,0.4320064,-0.95871437,-0.11579445,1
-0.47812796,0.5457263,-0.9600569,-0.6796671,0
-0.95056766,0.5742238,-0.9403803,-0.08581269,1
-0.7427329,0.28059644,-0.97577447,-0.51632345,0
-0.8319198,0.52393395,-0.9529813,-0.23812786,1
-0.81552947,0.76728046,-0.9308763,-0.37115544,1
-0.5191037,0.61472666,-0.9512602,-0.8590853,0
-0.6858775,0.7799773,-0.9367427,-0.43999973,1
-0.62677467,0.37464148,-0.9714317,-0.7920069,0
-0.7126217,0.5005973,-0.95835483,-0.5642655,0
-0.47455412,0.61160386,-0.9540301,-0.7924176,0
-0.38320825,0.9484755,-0.9264657,-0.6229607,1
-0.7341244,0.33488104,-0.9719838,-0.4500588,1
-0.61308235,0.8669838,-0.9271798,-0.56331474,1
-0.74555093,0.68431455,-0.9437151,-0.4049143,1
-0.86960065,0.5254935,-0.9520644,-0.21094377,1
-0.8006986,0.5953778,-0.94690543,-0.42773163,0
-0.71321434,0.5381325,-0.9563261,-0.55882704,0
-0.83353925,0.44833237,-0.9572115,-0.29492545,0
-0.48337466,0.54412055,-0.95821494,-0.680046,0
-0.67067957,0.5725243,-0.9548753,-0.575044,1
-0.78790677,0.4906143,-0.95840454,-0.36206782,1
-0.103729755,0.48913884,-0.96809465,-0.4073324,0
-0.8372257,0.43076745,-0.96244526,-0.1886589,1
-0.7427029,0.6046617,-0.9500396,-0.40009063,1
-0.81986415,0.47547933,-0.958669,-0.32033113,1
-0.7311858,0.6974846,-0.94134766,-0.44012928,1
-0.27328944,0.87367225,-0.9304593,-0.7529171,1
-0.84552884,0.48969162,-0.9516365,-0.23250122,1
-0.4731184,0.5388018,-0.9608231,-0.6853246,1
-0.8151304,0.51436645,-0.9466074,-0.395288,0
-0.6728479,0.38762346,-0.9665869,-0.5818985,1
-0.7097861,0.6887511,-0.94375324,-0.45421433,1
-0.6240265,0.42480916,-0.9681233,-0.70626724,0
-0.49383864,0.6100981,-0.9552482,-0.6929281,0
-0.44333112,0.50192887,-0.9616441,-1.0,0
-0.27634844,0.95691204,-0.92229074,-0.6077683,1
1.0,0.41183147,-0.97606283,0.5308046,0
-0.77753663,0.3585255,-0.9692006,-0.34233242,1
-0.7371627,0.2880922,-0.97582453,-0.5255665,0
-0.78255683,0.42274866,-0.9475545,-0.2833315,1
-0.73595375,0.3940097,-0.96398973,-0.31838676,1
-0.7060344,0.24923602,-0.975561,-0.5253943,0
-0.6797078,0.3530684,-0.97094905,-0.70494276,0
-0.6976547,0.25091076,-0.9751827,-0.56403935,0
-0.7687395,0.49151772,-0.956147,-0.43149784,1
-0.16932961,0.4795157,-0.97364634,-0.8031335,0
-0.8694936,0.49464494,-0.9533247,-0.14754161,1
-0.842342,0.49283597,-0.9552239,-0.2793188,1
-0.8656446,0.5464705,-0.9518243,-0.18711218,1
-0.63996726,0.42308038,-0.9675847,-0.6492576,0
-0.8023584,0.46703148,-0.9452888,-0.13877183,1
-0.1306726,0.44434607,-0.972385,-0.62289965,0
-0.09041321,0.32581475,-0.98358077,-0.47132397,0
-0.6258688,0.37791765,-0.9706489,-0.75710714,0
-0.6362175,0.3894836,-0.9704678,-0.6653292,0
-0.68209475,0.57811177,-0.95518184,-0.44627947,1
-0.8953066,0.5025949,-0.9554433,-0.16217735,1
-0.85294455,0.42312458,-0.959632,-0.2472528,1
-0.75031257,0.30742115,-0.97205645,-0.49192172,0
-0.58416384,0.46553332,-0.96476495,-0.7128315,0
0.16059268,0.4325162,-0.96822965,-0.39764667,0
-0.8269314,0.42256388,-0.9622053,-0.23187351,1
-0.85695195,0.46944088,-0.9586491,-0.20461783,1
-0.65715337,0.35350046,-0.9729989,-0.61696154,0
-0.79633164,0.34120464,-0.96217006,-0.43163565,0
-0.62346894,0.60879236,-0.9530835,-0.51965356,1
-0.59955996,0.5150303,-0.9599302,-0.6853838,0
-0.7492778,0.49359012,-0.9579181,-0.49634445,0
-1.0,0.6837775,-0.93173546,0.042322338,1
-0.823575,0.41011992,-0.9623286,-0.21983472,1
-0.67125493,0.75744104,-0.93762136,-0.47035185,0
0.14816171,0.56322646,-0.97022015,-0.6557309,0
-0.8394663,0.39911062,-0.9639572,-0.22537543,1
-0.6447911,0.7238678,-0.94243246,-0.46532598,1
0.26880866,0.2476939,-0.99447334,0.15495962,0
-0.77208936,0.38802916,-0.9668557,-0.29443473,1
-0.83659744,0.46389952,-0.95973337,-0.20419648,1
-0.9045602,0.56152225,-0.94887865,-0.22927013,1
0.32754052,0.5891016,-0.95195067,-0.38241217,0
-0.96951497,0.5556881,-0.9434239,-0.011936992,1
-0.41652137,0.5510778,-0.95987326,-0.80890846,0
-0.19595054,0.6745143,-0.9521396,-0.44355687,0
-0.7965654,0.39122373,-0.95351535,-0.3849017,0
-0.6324388,0.4566488,-0.9652284,-0.62909603,1
-0.6664564,0.74657404,-0.93697196,-0.52074206,1
-0.7888613,0.5486567,-0.9522266,-0.45749342,0
-0.22603503,0.5156792,-0.96759784,-0.69228137,0
-0.22597367,0.3125924,-0.9860748,-0.6997273,0
-0.25218466,0.8594041,-0.935987,-0.9656111,0
-0.6665294,0.7112221,-0.94290954,-0.45863247,1
-0.8498883,0.48221433,-0.9562042,-0.34605485,1
-0.6350419,0.7435504,-0.94172543,-0.4926244,1
-0.17263481,0.5104664,-0.9701879,-0.8642551,0
0.22701532,0.64593226,-0.9404757,-0.6091503,0
-0.7099044,0.2805934,-0.97698706,-0.5450144,0
-0.7775816,0.6419709,-0.94169456,-0.3458494,0
-0.83946824,0.47382343,-0.95855045,-0.2570811,1
-0.8364512,0.5773065,-0.9482635,-0.37904713,1
-0.74346685,0.42820212,-0.9618964,-0.48123735,1
-0.013464987,0.25048658,-0.98084337,-0.09298223,0
-0.7390781,0.64705426,-0.9447119,-0.46146387,1
-0.67310184,0.3965324,-0.96509415,-0.6810961,0
-0.8787915,0.45140156,-0.95947105,-0.16206032,1
-0.80526686,0.4279268,-0.9621941,-0.35328397,1
-0.88847244,0.5663846,-0.9497758,-0.19310164,1
-0.7318322,0.2981451,-0.9736455,-0.558243,0
-0.5424784,0.4698661,-0.9657279,-0.8249308,0
-0.72548985,0.5776145,-0.95042795,-0.67508733,0
-0.7869757,0.49395138,-0.95833504,-0.36041284,1
-0.7530578,0.67253673,-0.942905,-0.43831113,0
-0.05946195,0.34078497,-0.9820798,-0.38776448,0
-0.7928342,0.43457147,-0.9564871,-0.28620315,1
0.39358443,0.24895081,-0.9941565,0.30505705,0
0.43830484,0.617562,-0.9632496,-0.46393412,0
-0.72202176,0.65815204,-0.9477495,-0.40300462,1
-0.80852014,0.4793077,-0.95876014,-0.29219538,1
-0.6596388,0.73912287,-0.9404238,-0.50454956,1
-0.67801225,0.25359786,-0.9797131,-0.62026256,0
-0.8407284,0.51079255,-0.9550324,-0.3016737,1
-0.79011077,0.41949734,-0.96427053,-0.34479544,1
-0.8111377,0.4940911,-0.9565391,-0.31700498,1
-0.74556565,0.38398227,-0.9685888,-0.47529152,0
-0.8065757,0.4886256,-0.9563345,-0.3765808,0
-0.4576969,0.44475123,-0.96974534,-0.8344785,0
-0.8211235,0.404414,-0.9645977,-0.26797125,1
-0.74583507,0.6504249,-0.94546556,-0.4392375,1
-0.84646255,0.6009421,-0.94728,-0.35450798,1
-0.6969242,0.32795495,-0.9737187,-0.63085735,0
-0.8468467,0.44930685,-0.96048504,-0.20083788,1
-0.83841985,0.45331237,-0.95407504,-0.37106302,0
-0.71961474,0.6588108,-0.946985,-0.43504596,1
-0.8687117,0.7260923,-0.93347657,-0.2948904,1
-0.6926706,0.48400044,-0.9594889,-0.5941942,1
-0.27093282,0.5620416,-0.9547601,-0.8207037,0
-0.9001465,0.72991467,-0.92995846,-0.19688365,1
-0.56207484,0.5364849,-0.9579625,-0.77296543,0
-0.8625431,0.49908572,-0.95495605,-0.24800685,1
0.095558405,0.7159527,-0.935474,-0.48353812,0
0.2312262,0.3492003,-0.99004143,0.01652965,0
-0.7280026,0.34718627,-0.97086424,-0.54494804,0
-0.605673,0.7145414,-0.9420285,-0.5961525,1
0.1070326,0.43146133,-0.9797502,-0.5477577,0
-0.8707514,0.4880254,-0.943694,-0.06343067,1
-0.6293189,0.46863917,-0.96356773,-0.70654726,0
-0.7470731,0.7086719,-0.9426496,-0.2809263,1
-0.24153402,0.50402105,-0.9688957,-0.8285163,0
-0.82089996,0.5480473,-0.95052385,-0.31815392,1
-0.45116794,0.46288392,-0.96529126,-0.83783007,0
-0.5269299,0.37327552,-0.9730978,-0.7681638,1
-0.8552686,0.466837,-0.954656,-0.2443189,0
-0.78692305,0.52357763,-0.95618755,-0.40560824,1
-0.7490678,0.34783816,-0.97083193,-0.36474282,1
-0.85426843,0.56999534,-0.95035404,-0.22202271,1
-0.7951793,0.4324175,-0.9613218,-0.3034499,1
-0.7771418,0.30816945,-0.9713274,-0.42709744,0
-0.30376694,0.5691047,-0.9574384,-0.72894716,0
-0.682932,0.3265285,-0.97476786,-0.5843503,0
-0.67380667,0.21661115,-0.9819567,-0.6402349,0
-0.6938316,0.3164363,-0.97435373,-0.6612943,0
0.113541365,0.4159285,-0.9683416,-0.16558725,0
-0.6800094,0.7888455,-0.9356121,-0.45138767,1
-0.9051964,0.54882985,-0.9503569,-0.18737337,1
-0.90909755,0.60493267,-0.943709,-0.23482196,1
0.3742283,0.5297301,-0.91636026,-0.09397861,0
-0.5630884,0.33208823,-0.9765523,-0.8579644,0
-0.7196246,0.49409264,-0.95789975,-0.58096015,0
-0.84548527,0.67735726,-0.94048357,-0.31546167,1
-0.8132998,0.64312816,-0.9443653,-0.38692093,1
-0.62997514,0.5275604,-0.9585859,-0.58474195,0
-0.4296049,0.4089846,-0.97357094,-0.68367344,0
-0.8615572,0.4364857,-0.95894647,-0.17273596,1
0.10921377,0.5956848,-0.9504482,-0.22761904,1
-0.6739841,0.6828306,-0.94463676,-0.51310223,1
-0.5529163,0.5008188,-0.962909,-0.74827445,0
-0.8303963,0.6010647,-0.9451541,-0.40348014,0
-0.823781,0.530628,-0.95388025,-0.37270766,1
-0.77284276,0.42927316,-0.9642893,-0.38853577,1
-0.31657967,0.42522028,-0.97387743,-0.87482685,0
-0.8320681,0.45954993,-0.9598762,-0.24597181,1
-0.8215394,0.69478434,-0.9388373,-0.44983727,0
-0.75456727,0.36487,-0.9688642,-0.42022797,1
-0.5775275,0.37001875,-0.9726956,-0.8269795,0
-0.81818295,0.5740806,-0.9499394,-0.35774994,1
-0.7371483,0.37177444,-0.96800154,-0.50676495,1
-0.6894702,0.6398599,-0.9491392,-0.46221417,1
-0.75667846,0.3570394,-0.9691887,-0.35802376,1
-0.6093925,0.4038275,-0.9691487,-0.5993462,1
-0.67726064,0.33136034,-0.97238487,-0.6709434,0
-0.21071109,0.4446307,-0.96873397,-0.74288595,0
-0.8566289,0.58173347,-0.9461462,-0.29928222,1
-0.27636552,0.31765833,-0.9825917,-0.7164827,0
-0.7169568,0.36507308,-0.969033,-0.4986709,1
-0.7551492,0.39697024,-0.96695995,-0.4732754,0
-0.786873,0.47109962,-0.95928794,-0.33789828,1
-0.7341815,0.57314193,-0.9533819,-0.46500966,0
0.0053150654,0.73092395,-0.9425389,-0.018316776,0
-0.5588651,0.7686155,-0.92718345,-0.59085363,0
-0.66405374,0.8604772,-0.92919695,-0.5060527,1
-0.716612,0.33698967,-0.9726543,-0.5786545,0
-0.92185724,0.4764366,-0.9544086,-0.06781563,1
-0.76784384,0.41205487,-0.959652,-0.53341806,0
-0.5190399,0.45097592,-0.9656739,-0.7214942,0
-0.78110856,0.33732527,-0.96412903,-0.45487937,0
-0.67141604,0.32328296,-0.97540635,-0.56622344,1
-0.6459143,0.42601457,-0.9662464,-0.6949836,0
-0.7621308,0.36239582,-0.96916056,-0.38469154,1
-0.7560413,0.35423797,-0.96997255,-0.4692361,0
0.09711015,0.38377368,-0.97787744,-0.060190946,0
-0.86802423,0.44745776,-0.95936865,-0.15247908,1
-0.6856425,0.7253985,-0.935569,-0.33280274,1
0.069286644,0.38598448,-0.9816563,-0.5744975,0
-0.6712793,0.2852412,-0.97650623,-0.6728759,0
0.17727411,0.3042287,-0.98722076,0.032386422,0
-0.6252695,0.50335026,-0.9614106,-0.66020346,1
-0.63719136,0.32997656,-0.9750108,-0.7594763,0
0.31866235,0.55183476,-0.97107464,-0.5031031,0
-0.25965673,0.4519551,-0.9745271,-0.7251773,0
-0.8378629,0.45341447,-0.9602611,-0.28177065,1
-0.7038963,0.24799523,-0.97582823,-0.55337334,0
-0.86836046,0.47301182,-0.95629245,-0.14939171,1
-0.7523335,0.342158,-0.97063583,-0.37948734,1
-0.81133276,0.4699876,-0.96003264,-0.333037,1
-0.6383477,0.34968343,-0.9734269,-0.78285444,0
0.013089061,0.7452881,-0.9177704,-0.3197797,0
-0.7846245,0.38302734,-0.96647763,-0.3532633,1
-0.76218814,0.3789654,-0.9659725,-0.46488583,0
-0.86569554,0.4438246,-0.959956,-0.18254909,1
-0.8992001,0.6058058,-0.9421426,-0.17719594,1
-0.68225724,0.36075938,-0.97091585,-0.67949635,0
-0.36887354,0.9327494,-0.75826013,-0.5235726,0
-0.27804744,0.53633887,-0.96467423,-0.58314437,0
-0.6812019,0.309582,-0.9755834,-0.65523267,0
-0.18577006,0.3573926,-0.98156154,-0.5558089,0
-0.6683409,0.38960403,-0.9690175,-0.6889372,0
-0.48542267,0.5348529,-0.95866644,-0.7870474,0
-0.7119996,0.37573445,-0.9674096,-0.53583926,0
-0.8495114,0.7031009,-0.938235,-0.28251225,1
-0.7650497,0.5191989,-0.9558266,-0.44697216,1
-0.6858556,0.710097,-0.9391605,-0.5254885,1
-0.77328396,0.4642716,-0.96088773,-0.38354445,0
-0.7920297,0.35786653,-0.968222,-0.34141403,1
-0.7635815,0.5679016,-0.95050544,-0.4986653,0
-0.8497348,0.4602762,-0.9588199,-0.21973534,1
-0.35123634,0.5383493,-0.9639775,-0.8282627,0
-0.58287656,0.37433144,-0.97185445,-0.7375652,0
-0.4205709,0.29633915,-0.9808214,-0.7071978,0
-0.3211213,0.49563974,-0.96685064,-0.81639063,0
-0.7932734,0.41660765,-0.96012145,-0.32616347,1
-0.86574185,0.6927957,-0.93885493,-0.32106203,1
